,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
186,"(34, 54]","(72, 77]",nan,2,1,1,2,2.000,0.500,4.000,6.931
263,"(54, 100]","(72, 77]",nan,10,14,39,38,0.714,1.026,0.696,0.331
264,"(54, 100]","(72, 77]",nan,11,25,3,3,0.440,1.000,0.440,0.394
262,"(54, 100]","(72, 77]",Unknown,5,3,13,15,1.667,0.867,1.923,1.585
184,"(34, 54]","(72, 77]",Not Deployed,22,11,10,7,2.000,1.429,1.400,0.865
185,"(34, 54]","(72, 77]",Not Deployed,11,2,15,2,5.500,7.500,0.733,0.790
260,"(54, 100]","(72, 77]",Not Deployed,78,129,290,321,0.605,0.903,0.669,0.115
261,"(54, 100]","(72, 77]",Not Deployed,74,125,25,21,0.592,1.190,0.497,0.166
258,"(54, 100]","(72, 77]",Non-Motorist,3,2,13,14,1.500,0.929,1.615,1.603
259,"(54, 100]","(72, 77]",Non-Motorist,1,2,1,4,0.500,0.250,2.000,3.318
53,"(15, 24]","(72, 77]",Deployed,4,1,6,1,4.000,6.000,0.667,1.037
108,"(24, 34]","(72, 77]",Deployed,5,2,5,2,2.500,2.500,1.000,1.184
182,"(34, 54]","(72, 77]",Deployed,28,7,15,4,4.000,3.750,1.067,0.753
183,"(34, 54]","(72, 77]",Deployed,6,2,20,4,3.000,5.000,0.600,0.591
256,"(54, 100]","(72, 77]",Deployed,74,135,378,452,0.548,0.836,0.655,0.110
257,"(54, 100]","(72, 77]",Deployed,94,171,32,37,0.550,0.865,0.636,0.177
