,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
238,"(54, 100]","(57, 62]",nan,6,11,15,26,0.545,0.577,0.945,0.571
171,"(34, 54]","(57, 62]",nan,4,5,6,3,0.800,2.000,0.400,0.390
237,"(54, 100]","(57, 62]",Unknown,1,3,2,6,0.333,0.333,1.000,1.415
170,"(34, 54]","(57, 62]",Not Deployed,13,6,14,11,2.167,1.273,1.702,1.088
236,"(54, 100]","(57, 62]",Not Deployed,37,63,20,23,0.587,0.870,0.675,0.252
235,"(54, 100]","(57, 62]",Not Deployed,45,103,88,129,0.437,0.682,0.640,0.148
169,"(34, 54]","(57, 62]",Not Deployed,20,14,51,33,1.429,1.545,0.924,0.385
106,"(24, 34]","(57, 62]",Not Deployed,2,1,10,2,2.000,5.000,0.400,0.580
105,"(24, 34]","(57, 62]",Not Deployed,11,4,4,1,2.750,4.000,0.688,0.868
49,"(15, 24]","(57, 62]",Not Deployed,7,1,9,5,7.000,1.800,3.889,4.693
48,"(15, 24]","(57, 62]",Not Deployed,6,2,9,1,3.000,9.000,0.333,0.445
167,"(34, 54]","(57, 62]",Deployed,24,18,60,56,1.333,1.071,1.244,0.456
168,"(34, 54]","(57, 62]",Deployed,14,6,18,15,2.333,1.200,1.944,1.171
47,"(15, 24]","(57, 62]",Deployed,11,4,10,2,2.750,5.000,0.550,0.534
233,"(54, 100]","(57, 62]",Deployed,60,158,147,242,0.380,0.607,0.625,0.119
234,"(54, 100]","(57, 62]",Deployed,67,83,23,38,0.807,0.605,1.334,0.420
104,"(24, 34]","(57, 62]",Deployed,11,5,11,1,2.200,11.000,0.200,0.235
46,"(15, 24]","(57, 62]",Deployed,15,4,4,2,3.750,2.000,1.875,1.939
