,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
232,"(54, 100]","(52, 57]",nan,3,9,2,6,0.333,0.333,1.000,1.055
231,"(54, 100]","(52, 57]",nan,1,9,5,11,0.111,0.455,0.244,0.290
166,"(34, 54]","(52, 57]",nan,3,1,3,1,3.000,3.000,1.000,1.634
165,"(34, 54]","(52, 57]",nan,3,3,12,12,1.000,1.000,1.000,0.914
230,"(54, 100]","(52, 57]",Unknown,3,4,1,1,0.750,1.000,0.750,1.206
164,"(34, 54]","(52, 57]",Unknown,3,1,2,6,3.000,0.333,9.000,12.736
162,"(34, 54]","(52, 57]",Not Deployed,22,15,79,80,1.467,0.988,1.485,0.555
229,"(54, 100]","(52, 57]",Not Deployed,35,54,21,37,0.648,0.568,1.142,0.403
228,"(54, 100]","(52, 57]",Not Deployed,31,109,45,89,0.284,0.506,0.562,0.156
163,"(34, 54]","(52, 57]",Not Deployed,18,11,34,21,1.636,1.619,1.011,0.480
103,"(24, 34]","(52, 57]",Not Deployed,1,1,17,7,1.000,2.429,0.412,0.611
102,"(24, 34]","(52, 57]",Not Deployed,13,8,10,9,1.625,1.111,1.462,0.943
45,"(15, 24]","(52, 57]",Not Deployed,11,2,10,5,5.500,2.000,2.750,2.599
44,"(15, 24]","(52, 57]",Not Deployed,14,9,11,5,1.556,2.200,0.707,0.488
161,"(34, 54]","(52, 57]",Deployed,31,26,28,25,1.192,1.120,1.065,0.411
43,"(15, 24]","(52, 57]",Deployed,14,5,9,4,2.800,2.250,1.244,0.992
160,"(34, 54]","(52, 57]",Deployed,31,21,135,97,1.476,1.392,1.061,0.336
226,"(54, 100]","(52, 57]",Deployed,38,137,71,123,0.277,0.577,0.481,0.116
227,"(54, 100]","(52, 57]",Deployed,56,72,28,50,0.778,0.560,1.389,0.417
101,"(24, 34]","(52, 57]",Deployed,6,4,7,6,1.500,1.167,1.286,1.098
100,"(24, 34]","(52, 57]",Deployed,20,3,13,5,6.667,2.600,2.564,2.087
42,"(15, 24]","(52, 57]",Deployed,28,10,13,5,2.800,2.600,1.077,0.694
