,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Deployed,395,361,448,473,1.094,0.947,1.155,0.127
1,"(15, 24]","(15, 22]",Deployed,292,219,858,921,1.333,0.932,1.431,0.162
2,"(15, 24]","(15, 22]",Non-Motorist,5,7,8,19,0.714,0.421,1.696,1.227
3,"(15, 24]","(15, 22]",Non-Motorist,1,3,40,37,0.333,1.081,0.308,0.363
4,"(15, 24]","(15, 22]",Not Deployed,307,331,323,428,0.927,0.755,1.229,0.147
5,"(15, 24]","(15, 22]",Not Deployed,224,189,758,775,1.185,0.978,1.212,0.148
6,"(15, 24]","(15, 22]",Unknown,21,9,21,32,2.333,0.656,3.556,1.742
7,"(15, 24]","(15, 22]",Unknown,6,6,53,47,1.000,1.128,0.887,0.544
8,"(15, 24]","(15, 22]",nan,37,38,41,55,0.974,0.745,1.306,0.410
9,"(15, 24]","(15, 22]",nan,30,29,130,117,1.034,1.111,0.931,0.274
10,"(15, 24]","(22, 27]",Deployed,76,65,202,202,1.169,1.000,1.169,0.237
11,"(15, 24]","(22, 27]",Deployed,50,49,245,203,1.020,1.207,0.845,0.193
12,"(15, 24]","(22, 27]",Non-Motorist,3,3,7,8,1.000,0.875,1.143,1.106
13,"(15, 24]","(22, 27]",Not Deployed,44,40,124,170,1.100,0.729,1.508,0.382
14,"(15, 24]","(22, 27]",Not Deployed,40,36,202,170,1.111,1.188,0.935,0.240
15,"(15, 24]","(22, 27]",Unknown,6,1,15,18,6.000,0.833,7.200,8.182
16,"(15, 24]","(22, 27]",Unknown,3,1,23,17,3.000,1.353,2.217,2.659
17,"(15, 24]","(22, 27]",nan,4,5,14,27,0.800,0.519,1.543,1.156
18,"(15, 24]","(22, 27]",nan,7,7,30,18,1.000,1.667,0.600,0.368
19,"(15, 24]","(27, 32]",Deployed,8,7,58,61,1.143,0.951,1.202,0.663
20,"(15, 24]","(27, 32]",Deployed,12,9,49,43,1.333,1.140,1.170,0.574
21,"(15, 24]","(27, 32]",Not Deployed,16,8,45,42,2.000,1.071,1.867,0.907
22,"(15, 24]","(27, 32]",Not Deployed,11,1,56,43,11.000,1.302,8.446,8.997
23,"(15, 24]","(32, 37]",Deployed,16,10,15,18,1.600,0.833,1.920,1.029
24,"(15, 24]","(32, 37]",Deployed,12,7,26,20,1.714,1.300,1.319,0.743
25,"(15, 24]","(32, 37]",Not Deployed,10,11,14,15,0.909,0.933,0.974,0.561
26,"(15, 24]","(32, 37]",Not Deployed,10,7,37,20,1.429,1.850,0.772,0.438
27,"(15, 24]","(32, 37]",Unknown,1,1,4,2,1.000,2.000,0.500,0.830
28,"(15, 24]","(37, 42]",Deployed,35,22,13,7,1.591,1.857,0.857,0.466
29,"(15, 24]","(37, 42]",Deployed,33,10,27,13,3.300,2.077,1.589,0.789
30,"(15, 24]","(37, 42]",Not Deployed,24,15,7,10,1.600,0.700,2.286,1.359
31,"(15, 24]","(37, 42]",Not Deployed,16,4,28,10,4.000,2.800,1.429,0.959
32,"(15, 24]","(42, 47]",Deployed,52,17,14,13,3.059,1.077,2.840,1.359
33,"(15, 24]","(42, 47]",Deployed,27,8,27,11,3.375,2.455,1.375,0.744
34,"(15, 24]","(42, 47]",Not Deployed,32,19,9,6,1.684,1.500,1.123,0.678
35,"(15, 24]","(42, 47]",Not Deployed,21,6,18,5,3.500,3.600,0.972,0.668
36,"(15, 24]","(42, 47]",nan,4,1,2,4,4.000,0.500,8.000,11.321
37,"(15, 24]","(47, 52]",Deployed,32,16,14,9,2.000,1.556,1.286,0.679
38,"(15, 24]","(47, 52]",Deployed,10,7,34,15,1.429,2.267,0.630,0.368
39,"(15, 24]","(47, 52]",Not Deployed,15,6,18,7,2.500,2.571,0.972,0.641
40,"(15, 24]","(47, 52]",Not Deployed,9,6,16,7,1.500,2.286,0.656,0.457
41,"(15, 24]","(47, 52]",nan,3,1,3,1,3.000,3.000,1.000,1.634
42,"(15, 24]","(52, 57]",Deployed,28,10,13,5,2.800,2.600,1.077,0.694
43,"(15, 24]","(52, 57]",Deployed,14,5,9,4,2.800,2.250,1.244,0.992
44,"(15, 24]","(52, 57]",Not Deployed,14,9,11,5,1.556,2.200,0.707,0.488
45,"(15, 24]","(52, 57]",Not Deployed,11,2,10,5,5.500,2.000,2.750,2.599
46,"(15, 24]","(57, 62]",Deployed,15,4,4,2,3.750,2.000,1.875,1.939
47,"(15, 24]","(57, 62]",Deployed,11,4,10,2,2.750,5.000,0.550,0.534
48,"(15, 24]","(57, 62]",Not Deployed,6,2,9,1,3.000,9.000,0.333,0.445
49,"(15, 24]","(57, 62]",Not Deployed,7,1,9,5,7.000,1.800,3.889,4.693
50,"(15, 24]","(62, 67]",Deployed,6,1,2,1,6.000,2.000,3.000,4.901
51,"(15, 24]","(62, 67]",Deployed,2,1,8,1,2.000,8.000,0.250,0.405
52,"(15, 24]","(67, 72]",Deployed,10,3,3,1,3.333,3.000,1.111,1.478
53,"(15, 24]","(72, 77]",Deployed,4,1,6,1,4.000,6.000,0.667,1.037
54,"(15, 24]","(77, 82]",Deployed,4,1,3,1,4.000,3.000,1.333,2.144
55,"(15, 24]","(77, 82]",Deployed,2,1,2,1,2.000,2.000,1.000,1.733
56,"(24, 34]","(15, 22]",Deployed,21,25,32,26,0.840,1.231,0.682,0.273
57,"(24, 34]","(15, 22]",Deployed,44,43,59,93,1.023,0.634,1.613,0.445
58,"(24, 34]","(15, 22]",Non-Motorist,1,2,1,5,0.500,0.200,2.500,4.110
59,"(24, 34]","(15, 22]",Not Deployed,27,22,20,37,1.227,0.541,2.270,0.914
60,"(24, 34]","(15, 22]",Not Deployed,42,27,68,79,1.556,0.861,1.807,0.544
61,"(24, 34]","(15, 22]",Unknown,1,2,4,4,0.500,1.000,0.500,0.708
62,"(24, 34]","(15, 22]",nan,2,4,1,3,0.500,0.333,1.500,2.166
63,"(24, 34]","(15, 22]",nan,5,8,8,9,0.625,0.889,0.703,0.528
64,"(24, 34]","(22, 27]",Deployed,44,50,107,137,0.880,0.781,1.127,0.280
65,"(24, 34]","(22, 27]",Deployed,96,78,166,184,1.231,0.902,1.364,0.263
66,"(24, 34]","(22, 27]",Not Deployed,26,28,60,64,0.929,0.938,0.990,0.327
67,"(24, 34]","(22, 27]",Not Deployed,48,50,103,130,0.960,0.792,1.212,0.299
68,"(24, 34]","(22, 27]",Unknown,3,1,3,7,3.000,0.429,7.000,9.423
69,"(24, 34]","(22, 27]",Unknown,4,6,9,9,0.667,1.000,0.667,0.534
70,"(24, 34]","(22, 27]",nan,2,4,14,10,0.500,1.400,0.357,0.343
71,"(24, 34]","(22, 27]",nan,4,1,20,21,4.000,0.952,4.200,4.880
72,"(24, 34]","(27, 32]",Deployed,43,38,134,134,1.132,1.000,1.132,0.293
73,"(24, 34]","(27, 32]",Deployed,73,56,110,106,1.304,1.038,1.256,0.288
74,"(24, 34]","(27, 32]",Not Deployed,18,20,76,94,0.900,0.809,1.113,0.404
75,"(24, 34]","(27, 32]",Not Deployed,42,27,92,77,1.556,1.195,1.302,0.384
76,"(24, 34]","(27, 32]",Unknown,4,3,11,11,1.333,1.000,1.333,1.168
77,"(24, 34]","(27, 32]",nan,5,3,10,16,1.667,0.625,2.667,2.228
78,"(24, 34]","(32, 37]",Deployed,17,11,106,79,1.545,1.342,1.152,0.481
79,"(24, 34]","(32, 37]",Deployed,30,16,53,47,1.875,1.128,1.663,0.619
80,"(24, 34]","(32, 37]",Not Deployed,11,10,44,58,1.100,0.759,1.450,0.700
81,"(24, 34]","(32, 37]",Not Deployed,20,12,47,35,1.667,1.343,1.241,0.535
82,"(24, 34]","(32, 37]",Unknown,1,1,3,7,1.000,0.429,2.333,3.674
83,"(24, 34]","(32, 37]",nan,3,4,8,9,0.750,0.889,0.844,0.765
84,"(24, 34]","(32, 37]",nan,2,1,6,5,2.000,1.200,1.667,2.279
85,"(24, 34]","(37, 42]",Deployed,8,6,42,40,1.333,1.050,1.270,0.744
86,"(24, 34]","(37, 42]",Deployed,15,9,26,30,1.667,0.867,1.923,0.966
87,"(24, 34]","(37, 42]",Not Deployed,14,7,20,24,2.000,0.833,2.400,1.333
88,"(24, 34]","(37, 42]",Not Deployed,13,9,23,30,1.444,0.767,1.884,0.974
89,"(24, 34]","(37, 42]",nan,1,1,6,4,1.000,1.500,0.667,1.037
90,"(24, 34]","(37, 42]",nan,1,1,4,3,1.000,1.333,0.750,1.206
91,"(24, 34]","(42, 47]",Deployed,5,3,26,21,1.667,1.238,1.346,1.062
92,"(24, 34]","(42, 47]",Deployed,9,5,19,11,1.800,1.727,1.042,0.705
93,"(24, 34]","(42, 47]",Not Deployed,18,4,16,10,4.500,1.600,2.812,1.929
94,"(24, 34]","(42, 47]",Not Deployed,7,4,28,17,1.750,1.647,1.062,0.744
95,"(24, 34]","(42, 47]",nan,4,3,1,3,1.333,0.333,4.000,5.541
96,"(24, 34]","(47, 52]",Deployed,17,14,11,6,1.214,1.833,0.662,0.414
97,"(24, 34]","(47, 52]",Deployed,12,8,20,9,1.500,2.222,0.675,0.412
98,"(24, 34]","(47, 52]",Not Deployed,12,8,14,6,1.500,2.333,0.643,0.431
99,"(24, 34]","(47, 52]",Not Deployed,7,3,16,11,2.333,1.455,1.604,1.275
100,"(24, 34]","(52, 57]",Deployed,20,3,13,5,6.667,2.600,2.564,2.087
101,"(24, 34]","(52, 57]",Deployed,6,4,7,6,1.500,1.167,1.286,1.098
102,"(24, 34]","(52, 57]",Not Deployed,13,8,10,9,1.625,1.111,1.462,0.943
103,"(24, 34]","(52, 57]",Not Deployed,1,1,17,7,1.000,2.429,0.412,0.611
104,"(24, 34]","(57, 62]",Deployed,11,5,11,1,2.200,11.000,0.200,0.235
105,"(24, 34]","(57, 62]",Not Deployed,11,4,4,1,2.750,4.000,0.688,0.868
106,"(24, 34]","(57, 62]",Not Deployed,2,1,10,2,2.000,5.000,0.400,0.580
107,"(24, 34]","(62, 67]",Deployed,2,1,9,1,2.000,9.000,0.222,0.359
108,"(24, 34]","(72, 77]",Deployed,5,2,5,2,2.500,2.500,1.000,1.184
109,"(34, 54]","(15, 22]",Deployed,34,49,25,55,0.694,0.455,1.527,0.507
110,"(34, 54]","(15, 22]",Deployed,15,26,40,56,0.577,0.714,0.808,0.313
111,"(34, 54]","(15, 22]",Not Deployed,37,64,14,55,0.578,0.255,2.271,0.834
112,"(34, 54]","(15, 22]",Not Deployed,15,17,25,65,0.882,0.385,2.294,0.982
113,"(34, 54]","(15, 22]",Unknown,1,1,3,3,1.000,1.000,1.000,1.634
114,"(34, 54]","(15, 22]",nan,4,14,2,6,0.286,0.333,0.857,0.853
115,"(34, 54]","(22, 27]",Deployed,25,42,19,37,0.595,0.514,1.159,0.443
116,"(34, 54]","(22, 27]",Deployed,18,21,30,50,0.857,0.600,1.429,0.570
117,"(34, 54]","(22, 27]",Not Deployed,23,36,18,35,0.639,0.514,1.242,0.494
118,"(34, 54]","(22, 27]",Not Deployed,16,16,29,54,1.000,0.537,1.862,0.791
119,"(34, 54]","(22, 27]",Unknown,2,1,1,3,2.000,0.333,6.000,10.104
120,"(34, 54]","(22, 27]",nan,2,6,4,6,0.333,0.667,0.500,0.521
121,"(34, 54]","(27, 32]",Deployed,25,31,29,34,0.806,0.853,0.945,0.352
122,"(34, 54]","(27, 32]",Deployed,37,36,50,60,1.028,0.833,1.233,0.378
123,"(34, 54]","(27, 32]",Not Deployed,16,31,15,34,0.516,0.441,1.170,0.514
124,"(34, 54]","(27, 32]",Not Deployed,24,32,32,50,0.750,0.640,1.172,0.417
125,"(34, 54]","(27, 32]",Unknown,1,2,1,1,0.500,1.000,0.500,0.936
126,"(34, 54]","(27, 32]",Unknown,2,1,2,3,2.000,0.667,3.000,4.585
127,"(34, 54]","(27, 32]",nan,3,4,6,7,0.750,0.857,0.875,0.828
128,"(34, 54]","(32, 37]",Deployed,22,30,57,81,0.733,0.704,1.042,0.347
129,"(34, 54]","(32, 37]",Deployed,43,39,48,48,1.103,1.000,1.103,0.336
130,"(34, 54]","(32, 37]",Non-Motorist,1,3,2,1,0.333,2.000,0.167,0.281
131,"(34, 54]","(32, 37]",Not Deployed,27,26,40,53,1.038,0.755,1.376,0.480
132,"(34, 54]","(32, 37]",Not Deployed,24,28,28,48,0.857,0.583,1.469,0.543
133,"(34, 54]","(32, 37]",Unknown,3,2,1,3,1.500,0.333,4.500,6.628
134,"(34, 54]","(32, 37]",nan,1,4,4,5,0.250,0.800,0.312,0.408
135,"(34, 54]","(32, 37]",nan,3,2,5,5,1.500,1.000,1.500,1.668
136,"(34, 54]","(37, 42]",Deployed,28,28,101,95,1.000,1.063,0.941,0.289
137,"(34, 54]","(37, 42]",Deployed,62,55,44,50,1.127,0.880,1.281,0.361
138,"(34, 54]","(37, 42]",Not Deployed,18,29,78,92,0.621,0.848,0.732,0.250
139,"(34, 54]","(37, 42]",Not Deployed,53,51,60,62,1.039,0.968,1.074,0.292
140,"(34, 54]","(37, 42]",Unknown,1,1,4,5,1.000,0.800,1.250,1.958
141,"(34, 54]","(37, 42]",nan,1,2,9,9,0.500,1.000,0.500,0.657
142,"(34, 54]","(37, 42]",nan,5,8,8,5,0.625,1.600,0.391,0.316
143,"(34, 54]","(42, 47]",Deployed,32,33,115,111,0.970,1.036,0.936,0.268
144,"(34, 54]","(42, 47]",Deployed,63,54,43,44,1.167,0.977,1.194,0.344
145,"(34, 54]","(42, 47]",Non-Motorist,2,2,3,4,1.000,0.750,1.333,1.679
