,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
181,"(34, 54]","(67, 72]",nan,5,2,3,1,2.500,3.000,0.833,1.189
254,"(54, 100]","(67, 72]",nan,9,6,24,19,1.500,1.263,1.188,0.727
255,"(54, 100]","(67, 72]",nan,8,20,2,1,0.400,2.000,0.200,0.259
252,"(54, 100]","(67, 72]",Unknown,3,5,8,5,0.600,1.600,0.375,0.348
253,"(54, 100]","(67, 72]",Unknown,1,3,1,2,0.333,0.500,0.667,1.123
179,"(34, 54]","(67, 72]",Not Deployed,17,11,16,8,1.545,2.000,0.773,0.450
180,"(34, 54]","(67, 72]",Not Deployed,10,7,12,3,1.429,4.000,0.357,0.291
250,"(54, 100]","(67, 72]",Not Deployed,55,93,188,227,0.591,0.828,0.714,0.145
251,"(54, 100]","(67, 72]",Not Deployed,48,83,15,30,0.578,0.500,1.157,0.426
178,"(34, 54]","(67, 72]",Non-Motorist,1,1,2,3,1.000,0.667,1.500,2.526
249,"(54, 100]","(67, 72]",Non-Motorist,1,1,1,4,1.000,0.250,4.000,7.214
52,"(15, 24]","(67, 72]",Deployed,10,3,3,1,3.333,3.000,1.111,1.478
176,"(34, 54]","(67, 72]",Deployed,22,8,14,10,2.750,1.400,1.964,1.153
177,"(34, 54]","(67, 72]",Deployed,14,8,15,3,1.750,5.000,0.350,0.271
247,"(54, 100]","(67, 72]",Deployed,76,153,282,324,0.497,0.870,0.571,0.097
248,"(54, 100]","(67, 72]",Deployed,96,147,24,47,0.653,0.511,1.279,0.368
