,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,1.9167071120922081,1.7362996024464679
3,17.5,1.2467476135457558,0.22942265493435232
4,22.5,1.52599253356053,0.4543787197291862
5,27.5,1.0045171410623959,0.5176561092962397
6,32.5,1.3768895610188803,1.3235190930845264
7,37.5,0.9189641356540064,0.7064990006699023
8,42.5,3.0000000000000004,5.479279149669234
9,47.5,0.5813553179784332,0.5045277765256975
10,52.5,0.6666666666666666,0.9302196740422708
11,57.5,0.593102149789763,0.4892127613512799
12,62.5,1.0580081645624706,0.7088747611918589
13,67.5,0.2347553591709093,0.17426476601504498
14,72.5,0.5741709081228558,0.35524584929027686
15,77.5,0.7654290646600833,0.4497993855336892
16,82.5,2.2222222222222223,2.5034954986846207
17,87.5,1.3050832017734182,1.062315996075968
18,92.5,1.0,inf
19,97.5,1.0,inf
