,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
193,"(54, 100]","(57, 62]",nan,1,3,5,7,0.333,0.714,0.467,0.605
92,"(24, 34]","(57, 62]",Not Deployed,5,1,7,2,5.000,3.500,1.429,1.941
147,"(34, 54]","(57, 62]",Not Deployed,5,3,18,20,1.667,0.900,1.852,1.483
148,"(34, 54]","(57, 62]",Not Deployed,10,6,6,5,1.667,1.200,1.389,1.107
191,"(54, 100]","(57, 62]",Not Deployed,10,19,17,22,0.526,0.773,0.681,0.347
192,"(54, 100]","(57, 62]",Not Deployed,19,15,8,8,1.267,1.000,1.267,0.772
90,"(24, 34]","(57, 62]",Deployed,3,2,5,2,1.500,2.500,0.600,0.744
91,"(24, 34]","(57, 62]",Deployed,3,2,7,6,1.500,1.167,1.286,1.376
145,"(34, 54]","(57, 62]",Deployed,3,1,13,11,3.000,1.182,2.538,3.113
146,"(34, 54]","(57, 62]",Deployed,6,4,10,6,1.500,1.667,0.900,0.745
189,"(54, 100]","(57, 62]",Deployed,5,8,21,34,0.625,0.618,1.012,0.644
190,"(54, 100]","(57, 62]",Deployed,4,9,11,10,0.444,1.100,0.404,0.301
